event_id,timestamp,clip_id,zone,behavior_class,policy_rule_ref,event_description,severity,escalation_action
f0709bbb-2ae3-4f03-b26b-427d9c43c870,2026-06-17T08:57:45.030566+00:00,2_tr120,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
02336c67-49fe-49be-93aa-e46cb0bbe4c9,2026-06-17T08:57:46.330481+00:00,2_tr114,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
b7594e10-476d-46fd-9325-f7fa31e1ca3b,2026-06-17T08:57:46.330536+00:00,2_tr114,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
b257b99f-ec0c-486e-8f0a-7edc3dc93d90,2026-06-17T08:57:47.090127+00:00,2_tr114,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
0b1f1a70-7f52-42e1-8bf3-19c0344b71d7,2026-06-17T08:57:47.090161+00:00,2_tr114,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
2fe33de0-fda4-438c-9da6-dedc6a894498,2026-06-17T08:57:47.974518+00:00,1_tr7,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
b1861907-de63-4bb9-b43f-a2360236dc54,2026-06-17T08:57:48.551730+00:00,1_tr7,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
653ca8e9-1e4d-4896-b59d-f17f466cb236,2026-06-17T08:57:48.943358+00:00,4_tr29,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
4f738f50-a7f1-4d65-bb25-b26c93dc9e5d,2026-06-17T08:57:49.697337+00:00,4_tr29,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
cceb34de-389d-41f6-9673-df7b83c486a4,2026-06-17T08:57:51.519919+00:00,1_tr96,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
0bc40015-cb56-482a-b9de-f9d4724a2111,2026-06-17T08:57:51.806347+00:00,0_tr37,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
2d18625d-3fc4-46e3-baca-1d303f8566d5,2026-06-17T08:57:52.671148+00:00,5_te10,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
ae63e085-8b88-4faa-b4a8-b424dd4d84a1,2026-06-17T08:57:55.347354+00:00,4_tr39,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
cff0fe83-723d-44bc-9dc7-0fe30f3fe6d9,2026-06-17T08:57:55.563291+00:00,4_tr39,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
c65004e2-e1ca-4219-a646-ced804c287a9,2026-06-17T08:57:56.289305+00:00,4_tr39,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
8f08e55f-94d4-4f87-8487-8c4ceef467e8,2026-06-17T08:57:56.704013+00:00,0_tr94,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
b463dfa1-0643-4e08-ad30-406c99d4fd7e,2026-06-17T08:57:57.565905+00:00,0_tr94,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
8a93634e-df35-49dd-ac2b-254114da003e,2026-06-17T08:57:57.645011+00:00,0_tr94,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
36039236-5df4-40a3-98f4-9a90409a6554,2026-06-17T08:57:58.142498+00:00,1_tr46,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
7fb3231b-7546-4138-b2d5-f6d568e1a660,2026-06-17T08:57:58.142532+00:00,1_tr46,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
c236c309-d4c5-4fcc-b08e-87a391dce0ab,2026-06-17T08:57:58.964485+00:00,1_tr46,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
38253874-3ec5-49dc-8ac2-118e9aa8ae6d,2026-06-17T08:57:58.964527+00:00,1_tr46,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
0d9d4870-7203-4b66-b122-a38005ef848e,2026-06-17T08:57:59.707352+00:00,1_tr46,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
0d85f046-4f61-403c-856a-ef8e4e15f91e,2026-06-17T08:57:59.936259+00:00,4_tr27,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
ed452fad-b4a9-492a-af9c-edf8fbf9137e,2026-06-17T08:57:59.936291+00:00,4_tr27,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
be8a255e-e800-4c17-8bdd-def33e96deaf,2026-06-17T08:58:00.694061+00:00,4_tr27,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
0f738c08-1861-49ae-911a-f1b165988441,2026-06-17T08:58:00.694104+00:00,4_tr27,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
d6a80c1b-9922-458a-bd32-f89d3d3c2114,2026-06-17T08:58:02.089183+00:00,0_te2,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
b34db061-f358-491f-8c54-8105d78738fa,2026-06-17T08:58:02.820724+00:00,0_te2,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
a1c3eda5-1d5f-43a2-890c-e45e1ad7211f,2026-06-17T08:58:03.465634+00:00,0_te2,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
c21d9973-8a98-4f3c-8b21-0660b53ee6da,2026-06-17T08:58:03.563453+00:00,0_te2,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
55d6cf36-312d-4c18-a2eb-a2097e1cd7c8,2026-06-17T08:58:03.563486+00:00,0_te2,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
fd3d16d4-5f1b-49e4-875c-beb2f94be674,2026-06-17T08:58:04.538851+00:00,2_tr78,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
f3c8049a-9c87-45ed-8210-ff02e4098813,2026-06-17T08:58:05.234058+00:00,2_tr78,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
e3fc2e79-bd9e-4026-96a0-ab7933021ce3,2026-06-17T08:58:06.649943+00:00,1_tr22,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
e6608527-377f-4641-b835-5297576a7308,2026-06-17T08:58:06.992273+00:00,1_tr22,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
7af7e365-ae77-4baa-9a09-7039a8120526,2026-06-17T08:58:07.311371+00:00,1_tr22,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
5d0f2666-7233-493d-8261-e392d4805bb5,2026-06-17T08:58:07.846258+00:00,1_tr22,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
26c7016c-054a-4648-9b7b-044f319fa6ba,2026-06-17T08:58:08.143303+00:00,1_tr22,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
692db5b4-281d-4c07-8835-906876398f5d,2026-06-17T08:58:08.510488+00:00,2_te2,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
08e996a0-33ee-489c-bd81-27ab45f4f1fc,2026-06-17T08:58:09.070729+00:00,2_tr2,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
800065b1-5b9d-4ee6-a5bf-c5eb113d4bbf,2026-06-17T08:58:09.421669+00:00,2_tr2,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
efea59c9-6ac9-4254-ab98-3084e52b1ccc,2026-06-17T08:58:09.555082+00:00,2_tr86,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
f2b4ffd5-0bd8-43a1-a2f6-51d4428db232,2026-06-17T08:58:10.356090+00:00,2_tr86,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
a2ac8af8-ff4b-4c82-a3a9-02262e403dc7,2026-06-17T08:58:10.874644+00:00,4_te1,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
e321daac-df22-459e-8c0c-43dbf35191c6,2026-06-17T08:58:11.387775+00:00,4_te1,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
0f6615fe-a1cd-4194-9e40-12ab65778891,2026-06-17T08:58:12.533111+00:00,2_tr129,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
59988db6-f4a5-4665-bbcf-bfbf8e22e0af,2026-06-17T08:58:12.966335+00:00,5_tr20,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
c4464809-e5ff-4f70-a8f2-c10e3fd12479,2026-06-17T08:58:12.966377+00:00,5_tr20,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
1faec45b-bd06-4572-b859-60cd3862b16c,2026-06-17T08:58:13.491919+00:00,5_tr20,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
c8f61c1c-7bb9-493c-8969-e6a5b9a74144,2026-06-17T08:58:13.491952+00:00,5_tr20,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
282e6574-1f5e-45ca-8789-de743c995b91,2026-06-17T08:58:14.225340+00:00,0_tr80,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
f1969fbe-2e3e-49b6-94ac-9f3587d774b7,2026-06-17T08:58:14.988547+00:00,0_tr80,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
9abfb26e-cb35-4e48-af13-b9cdcb0e7d9a,2026-06-17T08:58:15.371591+00:00,0_tr20,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
e72eb05b-20d4-4b9f-9cb7-54f6af141948,2026-06-17T08:58:16.281087+00:00,0_tr126,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
2cfaaa30-981d-4729-b189-267eecd83cb7,2026-06-17T08:58:16.503080+00:00,0_tr126,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
167129b7-f389-464a-9316-10e1d53ba2b5,2026-06-17T08:58:16.725253+00:00,0_tr126,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
d898b044-72dd-4801-a150-0abd0fd46046,2026-06-17T08:58:16.725287+00:00,0_tr126,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
03457466-e913-46de-9091-5f7f1738bd5e,2026-06-17T08:58:17.284066+00:00,0_tr126,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
ea5161a2-020f-455f-b686-a35082965d2f,2026-06-17T08:58:17.284099+00:00,0_tr126,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
840f7036-f5c3-47a8-b93c-fdf8488eeec9,2026-06-17T08:58:17.565568+00:00,7_tr16,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
1ba1dd0a-8f4e-4817-89da-c460f4493290,2026-06-17T08:58:18.814089+00:00,1_tr58,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
793689f5-151b-44c3-afa3-ab356c66586b,2026-06-17T08:58:18.919546+00:00,1_tr58,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
c5d369c4-e3da-4105-a872-56559d519b7b,2026-06-17T08:58:18.919578+00:00,1_tr58,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
dd189433-70cb-47c4-9103-8e7c8235a592,2026-06-17T08:58:19.067218+00:00,1_tr47,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
98b20230-d3f3-418a-a3ed-a00ea290370e,2026-06-17T08:58:19.067250+00:00,1_tr47,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
1d6e3396-469b-4184-ac3c-84d4fee78c08,2026-06-17T08:58:19.911293+00:00,1_tr47,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
79c37bf7-0efc-4a1f-a2b3-fbbf163182f0,2026-06-17T08:58:20.625546+00:00,1_tr47,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
97d4e092-57f1-4807-9dee-476c3d892547,2026-06-17T08:58:20.865582+00:00,0_tr110,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
3351e7aa-201f-444f-aa38-e48331d5764f,2026-06-17T08:58:20.865656+00:00,0_tr110,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
83c7fc92-fc78-4291-8101-987c1e6203eb,2026-06-17T08:58:21.580422+00:00,0_tr110,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
599194da-666a-4d1c-a1bb-a533865739ae,2026-06-17T08:58:21.905475+00:00,0_tr110,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
3f49b8f0-23a2-44b8-9674-cce3cb62870b,2026-06-17T08:58:22.316825+00:00,1_tr70,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
4c622344-c0b9-4e67-9c56-804d5fc16e00,2026-06-17T08:58:23.148178+00:00,1_tr70,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
